uid,content,role,session,group_type,strategy,icap
U036,How can I improve here?,assistant,1,high-uptake,,
U036,change photo to photography,user,1,high-uptake,Reformulate,Active
U036,Okay. I will change 'photo' to 'photography' here.,assistant,1,high-uptake,,
U036,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1,high-uptake,,
U057,What's wrong here?,assistant,2,low-uptake,,
U057,impact->impacts,user,2,low-uptake,Reformulate,Active
U057,Why is it impacts?,assistant,2,low-uptake,,
U057,"Word, communication, is singular word",user,2,low-uptake,Amplification,Constructive
U057,What does singular word mean?,assistant,2,low-uptake,,
U057,Communication is singular word,user,2,low-uptake,Amplification,Constructive
U057,What does singular word mean?,assistant,2,low-uptake,,
U057,Communication is singular,user,2,low-uptake,Amplification,Constructive
U057,Okay. I will change 'impact' to 'impacts' here.,assistant,2,low-uptake,,
U057,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U057,Can you give me feedback on this part?,assistant,2,low-uptake,,
U057,lets->let,user,2,low-uptake,Reformulate,Active
U057,Why does lets change to let?,assistant,2,low-uptake,,
U057,What's wrong here?,assistant,2,low-uptake,,
U056,What's wrong here?,assistant,2,low-uptake,,
U042,What's wrong here?,assistant,2,mixed-uptake,,
U056,child → children,user,2,low-uptake,Reformulate,Active
U056,What does requires mean?,assistant,2,low-uptake,,
U056,"""need for a particular purpose"".",user,2,low-uptake,Amplification,Constructive
U056,What does need for a particular purpose mean?,assistant,2,low-uptake,,
U042,"you need to change help to helps, subject-verb agreement error",user,2,mixed-uptake,Amplification,Constructive
U042,Okay. I will change 'help' to 'helps' here.,assistant,2,mixed-uptake,,
U042,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,mixed-uptake,,
U042,What's wrong here?,assistant,2,mixed-uptake,,
U056,meaning of the word doesn't matter here. The thing is that plural subject is more acceptable in the context.,user,2,low-uptake,Metacognitive,Constructive
U012,How do I fix this?,assistant,2,mixed-uptake,,
U042,you need to add 'to' next to word 'need',user,2,mixed-uptake,Reformulate,Active
U056,What does plural subject mean?,assistant,2,low-uptake,,
U042,Why I need to add 'to' next to word 'need'?,assistant,2,mixed-uptake,,
U040,How can I improve here?,assistant,2,mixed-uptake,,
U057,Can you give me feedback on this part?,assistant,2,low-uptake,,
U057,How do I fix this?,assistant,2,low-uptake,,
U056,"subject which has quantity of two or more, like ""three apples"".",user,2,low-uptake,Exemplification,Constructive
U056,Okay. I will change 'child' to 'children' and 'requires' to 'require'.,assistant,2,low-uptake,,
U056,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U056,What's wrong here?,assistant,2,low-uptake,,
U040,means --> is,user,2,mixed-uptake,Reformulate,Active
U040,So it should be the next day is saturday which is 'A rest day'?,assistant,2,mixed-uptake,,
U040,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,2,mixed-uptake,,
U042,"as you used 'need to' in your question, we need to add 'to' behind the verb 'need'",user,2,mixed-uptake,Connection,Constructive
U042,What does add 'to' behind 'need' mean?,assistant,2,mixed-uptake,,
U042,adding word 'to' behind the word 'need',user,2,mixed-uptake,Reformulate,Active
U042,What does adding 'to' mean?,assistant,2,mixed-uptake,,
U036,What's wrong here?,assistant,2,high-uptake,,
U006,What's wrong here?,assistant,2,low-uptake,,
U016,How can I improve here?,assistant,2,high-uptake,,
U040,"add , --> the next day is Saturday, which is a 'rest day'",user,2,mixed-uptake,Reformulate,Active
U040,I will add a comma before 'which'.,assistant,2,mixed-uptake,,
U040,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,mixed-uptake,,
U012,each peoples gym->each person's gym,user,2,mixed-uptake,Reformulate,Active
U040,What's wrong here?,assistant,2,mixed-uptake,,
U012,What does each person's gym mean?,assistant,2,mixed-uptake,,
U042,"just replace ""need"" -> ""need to"", that's what i meant",user,2,mixed-uptake,Reformulate,Active
U042,Okay. I will change 'need' to 'need to' here.,assistant,2,mixed-uptake,,
U042,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,mixed-uptake,,
U042,How can I improve here?,assistant,2,mixed-uptake,,
U056,depends → depend,user,2,low-uptake,Reformulate,Active
U056,Why does it need to be depend?,assistant,2,low-uptake,,
U016,have -> has,user,2,high-uptake,Reformulate,Active
U016,I will change 'have' to 'has' here.,assistant,2,high-uptake,,
U016,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,high-uptake,,
U016,How do I fix this?,assistant,2,high-uptake,,
U040,onions --> opinions,user,2,mixed-uptake,Reformulate,Active
U012,person is the same meaning with people.,user,2,mixed-uptake,Amplification,Constructive
U040,"I changed it to in my opinions, there should be a 5-day school week.",assistant,2,mixed-uptake,,
U040,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,2,mixed-uptake,,
U012,I think it should be each person's gyms.,assistant,2,mixed-uptake,,
U012,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,2,mixed-uptake,,
U016,feels -> feel,user,2,high-uptake,Reformulate,Active
U016,I will change 'feels' to 'feel' here.,assistant,2,high-uptake,,
U016,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,high-uptake,,
U016,Can you give me feedback on this part?,assistant,2,high-uptake,,
U042,you need more details in supporting sentences,user,2,mixed-uptake,Reject,Active
U042,What does adding more details mean?,assistant,2,mixed-uptake,,
U056,Can you give me feedback on this part?,assistant,2,low-uptake,,
U056,Can you give me feedback on this part?,assistant,2,low-uptake,,
U056,Can you give me feedback on this part?,assistant,2,low-uptake,,
U040,change opinions --> opinion,user,2,mixed-uptake,Reformulate,Active
U040,Okay. I will change 'opinions' to 'opinion' here.,assistant,2,mixed-uptake,,
U040,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,mixed-uptake,,
U040,Can you give me feedback on this part?,assistant,2,mixed-uptake,,
U056,How do I fix this?,assistant,2,low-uptake,,
U042,give reader some examples and explaning,user,2,mixed-uptake,Amplification,Constructive
U042,What does give examples and explaining mean?,assistant,2,mixed-uptake,,
U057,Here are three reasons why i argue like that.->Here are three reasons why i argue that pets provide people many advantages.,user,2,low-uptake,Reformulate,Active
U057,Why do I say argue like that?,assistant,2,low-uptake,,
U006,make -> makes,user,2,low-uptake,Reformulate,Active
U006,Why is it makes?,assistant,2,low-uptake,,
U006,weather in single word,user,2,low-uptake,Amplification,Constructive
U006,What is weather in single word?,assistant,2,low-uptake,,
U040,his --> there,user,2,mixed-uptake,Reformulate,Active
U040,I think it should be anyone will remove there worries by enjoying his entertainment.,assistant,2,mixed-uptake,,
U040,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,2,mixed-uptake,,
U006,weather is single word,user,2,low-uptake,Amplification,Constructive
U006,What does single word mean?,assistant,2,low-uptake,,
U006,one,user,2,low-uptake,Amplification,Constructive
U006,Okay. I will change 'make' to 'makes' and 'should prepare' to 'should be prepared' here.,assistant,2,low-uptake,,
U006,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U006,What's wrong here?,assistant,2,low-uptake,,
U056,What's wrong here?,assistant,2,low-uptake,,
U056,What's wrong here?,assistant,2,low-uptake,,
U042,add details in sentence,user,2,mixed-uptake,Amplification,Constructive
U042,"Okay, I will add details to the sentence.",assistant,2,mixed-uptake,,
U042,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,mixed-uptake,,
U042,How do I fix this?,assistant,2,mixed-uptake,,
U040,change into their,user,2,mixed-uptake,Reformulate,Active
U040,Why change it into their?,assistant,2,mixed-uptake,,
U006,has -> have,user,2,low-uptake,Reformulate,Active
U006,Why is it have instead of has?,assistant,2,low-uptake,,
U040,grammer,user,2,mixed-uptake,Amplification,Constructive
U040,What does grammer mean?,assistant,2,mixed-uptake,,
U057,"This is last sentence of introduction, and It must be thesis statement which includes the topic of essay.",user,2,low-uptake,Amplification,Constructive
U057,What is a thesis statement?,assistant,2,low-uptake,,
U006,everyone is plural,user,2,low-uptake,Amplification,Constructive
U006,What does everyone is plural mean?,assistant,2,low-uptake,,
U006,not one,user,2,low-uptake,Amplification,Constructive
U006,What does not one mean?,assistant,2,low-uptake,,
U040,it's grammatically correct,user,2,mixed-uptake,Amplification,Constructive
U040,Okay. I will change 'his' to 'their' here.,assistant,2,mixed-uptake,,
U040,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,mixed-uptake,,
U040,How do I fix this?,assistant,2,mixed-uptake,,
U006,bigger than one,user,2,low-uptake,Amplification,Constructive
U006,"Okay, I will change 'has' to 'have' here.",assistant,2,low-uptake,,
U006,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U006,How do I fix this?,assistant,2,low-uptake,,
U040,weekday--> weekdays,user,2,mixed-uptake,Reformulate,Active
U040,Okay. I will change 'weekday' to 'weekdays' here.,assistant,2,mixed-uptake,,
U040,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,mixed-uptake,,
U040,How can I improve here?,assistant,2,mixed-uptake,,
U016,article 'a' must be in front of 'long day',user,2,high-uptake,Reformulate,Active
U016,I will move 'a' in front of 'long day' here.,assistant,2,high-uptake,,
U016,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,high-uptake,,
U016,Can you give me feedback on this part?,assistant,2,high-uptake,,
U056,will → would,user,2,low-uptake,Reformulate,Active
U056,Why change will to would?,assistant,2,low-uptake,,
U040,Fur --> For,user,2,mixed-uptake,Reformulate,Active
U040,Why is it 'For' and not 'Fur'?,assistant,2,mixed-uptake,,
U057,Sentence that make the topic of essay clear and locate on last sentence of introduction.,user,2,low-uptake,Amplification,Constructive
U036,change were to was,user,2,high-uptake,Reformulate,Active
U036,I will change 'were' to 'was' here.,assistant,2,high-uptake,,
U036,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,high-uptake,,
U036,Can you give me feedback on this part?,assistant,2,high-uptake,,
U057,What does make the topic clear mean?,assistant,2,low-uptake,,
U056,"the verb of former clause ""declared"" is in past tense.",user,2,low-uptake,Amplification,Constructive
U056,What does past tense mean?,assistant,2,low-uptake,,
U040,Fur doesn't make sence,user,2,mixed-uptake,Amplification,Constructive
U040,What does it mean that it doesn't make sense?,assistant,2,mixed-uptake,,
U040,It's incorrect word,user,2,mixed-uptake,Amplification,Constructive
U040,"So it should be for these reasons, I think there should be a 5-day school week?",assistant,2,mixed-uptake,,
U040,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,2,mixed-uptake,,
U036,change Spanish language to Spanish,user,2,high-uptake,Reformulate,Active
U036,Okay. I will change 'Spanish language' to 'Spanish' here.,assistant,2,high-uptake,,
U036,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,high-uptake,,
U036,What's wrong here?,assistant,2,high-uptake,,
U006,Missing thesis statement,user,2,low-uptake,Reject,Active
U006,What is a thesis statement?,assistant,2,low-uptake,,
U042,change concerne to concern,user,2,mixed-uptake,Reformulate,Active
U042,Okay. I will change 'concerne' to 'concern' here.,assistant,2,mixed-uptake,,
U042,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,mixed-uptake,,
U042,Can you give me feedback on this part?,assistant,2,mixed-uptake,,
U006,새ㅔㅑㅊ,user,2,low-uptake,Others,Others
U040,yes,user,2,mixed-uptake,Accept,Passive
U006,What does missing thesis statement mean?,assistant,2,low-uptake,,
U040,Okay. I will change 'Fur' to 'For' here.,assistant,2,mixed-uptake,,
U040,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,mixed-uptake,,
U040,How do I fix this?,assistant,2,mixed-uptake,,
U057,clarifying the topic,user,2,low-uptake,Amplification,Constructive
U006,no topic,user,2,low-uptake,Amplification,Constructive
U056,form of english verbs that expresses things that already occured in the past.,user,2,low-uptake,Amplification,Constructive
U057,Okay. I will clarify the topic.,assistant,2,low-uptake,,
U057,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U006,What does no topic mean?,assistant,2,low-uptake,,
U057,Can you give me feedback on this part?,assistant,2,low-uptake,,
U056,What does it mean to be in past tense?,assistant,2,low-uptake,,
U012,and it difficults to->and it is difficult,user,2,mixed-uptake,Reformulate,Active
U006,no main idea,user,2,low-uptake,Reject,Active
U006,Okay. I will add a main idea here.,assistant,2,low-uptake,,
U012,Okay. I will change 'it difficults' to 'it is difficult' here.,assistant,2,mixed-uptake,,
U006,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U012,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,mixed-uptake,,
U012,Can you give me feedback on this part?,assistant,2,mixed-uptake,,
U006,How can I improve here?,assistant,2,low-uptake,,
U057,helps->help,user,2,low-uptake,Reformulate,Active
U056,"It means that ""he already declared"" it in the past.",user,2,low-uptake,Amplification,Constructive
U016,"require -> requires, is -> are, lesson -> lessons",user,2,high-uptake,Reformulate,Active
U057,Why help?,assistant,2,low-uptake,,
U016,"I will change 'require' to 'requires', 'lesson' to 'lessons', and 'is' to 'are'.",assistant,2,high-uptake,,
U016,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,high-uptake,,
U056,Okay. I will change 'will' to 'would' here.,assistant,2,low-uptake,,
U016,What's wrong here?,assistant,2,high-uptake,,
U056,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U056,Can you give me feedback on this part?,assistant,2,low-uptake,,
U042,pollute -> pollutes,user,2,mixed-uptake,Reformulate,Active
U042,Why does it need to be 'pollutes'?,assistant,2,mixed-uptake,,
U056,provides → provide,user,2,low-uptake,Reformulate,Active
U056,Why provide instead of provides?,assistant,2,low-uptake,,
U042,for subject-verb agreement,user,2,mixed-uptake,Amplification,Constructive
U042,I think it should be waste pollutes the environment.,assistant,2,mixed-uptake,,
U042,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,2,mixed-uptake,,
U006,surprise to me -> surprises me,user,2,low-uptake,Reformulate,Active
U056,"becuase the subject ""Academic institutions"" are plural.",user,2,low-uptake,Amplification,Constructive
U006,Why does it need to be surprises me?,assistant,2,low-uptake,,
U056,What does it mean that the subject is plural?,assistant,2,low-uptake,,
U036,"deleate ""that""",user,2,high-uptake,Reformulate,Active
U036,Okay. I will delete 'that' here.,assistant,2,high-uptake,,
U036,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,high-uptake,,
U036,What's wrong here?,assistant,2,high-uptake,,
U042,you're right,user,2,mixed-uptake,Accept,Passive
U042,Okay. I will change 'pollute' to 'pollutes' here.,assistant,2,mixed-uptake,,
U042,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,mixed-uptake,,
U042,How do I fix this?,assistant,2,mixed-uptake,,
U012,"Also, going to the aerobics class, I can learn new exercises.",user,2,mixed-uptake,Reformulate,Active
U006,more natural,user,2,low-uptake,Amplification,Constructive
U056,"It means that there are ""two or more"" institutions discussing.",user,2,low-uptake,Amplification,Constructive
U006,What does more natural mean?,assistant,2,low-uptake,,
U012,Okay. I will change 'For going to the aerobics class' to 'By going to the aerobics class' here.,assistant,2,mixed-uptake,,
U012,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,mixed-uptake,,
U012,What's wrong here?,assistant,2,mixed-uptake,,
U056,What does it mean to have two or more institutions?,assistant,2,low-uptake,,
U006,good,user,2,low-uptake,Accept,Passive
U006,What does more natural mean?,assistant,2,low-uptake,,
U042,for what?,user,2,mixed-uptake,Metacognitive,Constructive
U056,literally.,user,2,low-uptake,Amplification,Constructive
U006,good,user,2,low-uptake,Accept,Passive
U006,Okay. I will change 'surprise to me' to 'surprises me' here.,assistant,2,low-uptake,,
U006,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U056,Okay. I will change 'provides' to 'provide' here.,assistant,2,low-uptake,,
U006,Can you give me feedback on this part?,assistant,2,low-uptake,,
U042,I think it should be for what reason?,assistant,2,mixed-uptake,,
U056,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U042,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,2,mixed-uptake,,
U056,Can you give me feedback on this part?,assistant,2,low-uptake,,
U057,The object following the verb make must be followed by the infinitive.,user,2,low-uptake,Amplification,Constructive
U057,What does the object following the verb mean?,assistant,2,low-uptake,,
U036,deleate extreamly,user,2,high-uptake,Reformulate,Active
U036,Okay. I will delete 'extremely' here.,assistant,2,high-uptake,,
U036,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,high-uptake,,
U036,How do I fix this?,assistant,2,high-uptake,,
U057,"In this case, it means us",user,2,low-uptake,Amplification,Constructive
U057,What does it mean in this case?,assistant,2,low-uptake,,
U006,to know -> knowing,user,2,low-uptake,Reformulate,Active
U006,Why does it need to change to knowing?,assistant,2,low-uptake,,
U036,change Ican to I can,user,2,high-uptake,Reformulate,Active
U036,Okay. I will change 'Ican' to 'I can' here.,assistant,2,high-uptake,,
U036,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,high-uptake,,
U036,How do I fix this?,assistant,2,high-uptake,,
U006,more natural,user,2,low-uptake,Amplification,Constructive
U006,What does more natural mean?,assistant,2,low-uptake,,
U006,good,user,2,low-uptake,Amplification,Constructive
U006,What does more natural mean?,assistant,2,low-uptake,,
U006,good,user,2,low-uptake,Amplification,Constructive
U006,Okay. I will change 'to know' to 'knowing' here.,assistant,2,low-uptake,,
U006,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U006,How can I improve here?,assistant,2,low-uptake,,
U057,In this sentence which you asked,user,2,low-uptake,Metacognitive,Constructive
U057,Okay. I will change 'make' to 'makes' and 'helps' to 'help' in this sentence.,assistant,2,low-uptake,,
U057,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U057,How can I improve here?,assistant,2,low-uptake,,
U057,is->are,user,2,low-uptake,Reformulate,Active
U057,Why is it are?,assistant,2,low-uptake,,
U016,"article 'a' must be in front of 'different pet', and article 'the' must be in front of 'owner'",user,2,high-uptake,Reformulate,Active
U016,I will add 'a' in front of 'different pet' and 'the' in front of 'owner'.,assistant,2,high-uptake,,
U016,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,high-uptake,,
U016,Can you give me feedback on this part?,assistant,2,high-uptake,,
U057,Pets' is plural,user,2,low-uptake,Amplification,Constructive
U057,What does plural mean?,assistant,2,low-uptake,,
U056,an → a,user,2,low-uptake,Reformulate,Active
U056,Why is it 'a' instead of 'an'?,assistant,2,low-uptake,,
U006,it -> its,user,2,low-uptake,Reformulate,Active
U006,Why does it change to its?,assistant,2,low-uptake,,
U006,plural,user,2,low-uptake,Reject,Active
U006,What does plural mean?,assistant,2,low-uptake,,
U006,not one,user,2,low-uptake,Reformulate,Active
U006,What does not one mean?,assistant,2,low-uptake,,
U006,not single,user,2,low-uptake,Reformulate,Active
U006,Okay. I will change 'it' to 'its' here.,assistant,2,low-uptake,,
U006,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U006,How do I fix this?,assistant,2,low-uptake,,
U012,I think to join a gym and train-> I think that joining a gym and training,user,2,mixed-uptake,Reformulate,Active
U012,What does it mean to change to that?,assistant,2,mixed-uptake,,
U057,"A noun that represents two or more people, things, concepts, etc.",user,2,low-uptake,Amplification,Constructive
U057,What does it mean that a noun is plural?,assistant,2,low-uptake,,
U006,their -> they,user,2,low-uptake,Reformulate,Active
U056,"the subject ""new challenge"" starts with 'n', a consonant, so the article corresponding need to be 'a'.",user,2,low-uptake,Amplification,Constructive
U006,Why it should be they?,assistant,2,low-uptake,,
U016,verbs must be added 's' or 'es' in this sentence,user,2,high-uptake,Amplification,Constructive
U056,What does it mean that it starts with a consonant?,assistant,2,low-uptake,,
U016,I will add 's' to the verbs in this sentence.,assistant,2,high-uptake,,
U016,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,high-uptake,,
U012,verb can't come after I think to,user,2,mixed-uptake,Amplification,Constructive
U012,I think it should be I think that to join a gym and train.,assistant,2,mixed-uptake,,
U012,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,2,mixed-uptake,,
U006,it is subject,user,2,low-uptake,Amplification,Constructive
U006,What does it mean to be a subject?,assistant,2,low-uptake,,
U006,main word,user,2,low-uptake,Amplification,Constructive
U006,What is main word?,assistant,2,low-uptake,,
U057,"If subject is plural, following verb must be plural verb",user,2,low-uptake,Amplification,Constructive
U057,Okay. I will change 'is' to 'are' here.,assistant,2,low-uptake,,
U006,subject,user,2,low-uptake,Amplification,Constructive
U057,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U057,Can you give me feedback on this part?,assistant,2,low-uptake,,
U006,Okay. I will change 'their' to 'they' here.,assistant,2,low-uptake,,
U006,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U006,How do I fix this?,assistant,2,low-uptake,,
U056,"a', 'e', 'i', 'o', and 'u' are called vowels among alphabets, and the others are consonants.",user,2,low-uptake,Amplification,Constructive
U056,What does it mean that 'n' is a consonant?,assistant,2,low-uptake,,
U012,"so, I think the sentence should be I think that joining a gym and training",user,2,mixed-uptake,Reformulate,Active
U012,Why should I change it to that?,assistant,2,mixed-uptake,,
U056,literally.,user,2,low-uptake,Amplification,Constructive
U056,Okay. I will change 'an' to 'a' here.,assistant,2,low-uptake,,
U056,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U056,How do I fix this?,assistant,2,low-uptake,,
U057,but they also->but also,user,2,low-uptake,Reformulate,Active
U057,Why is it not 'but they also'?,assistant,2,low-uptake,,
U006,visits -> visit,user,2,low-uptake,Reformulate,Active
U006,Why it should be visit?,assistant,2,low-uptake,,
U006,good,user,2,low-uptake,Accept,Passive
U006,What does visit mean?,assistant,2,low-uptake,,
U006,go,user,2,low-uptake,Amplification,Constructive
U006,What does visit mean?,assistant,2,low-uptake,,
U006,go,user,2,low-uptake,Amplification,Constructive
U006,Okay. I will change 'visits' to 'visit' here.,assistant,2,low-uptake,,
U006,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U006,What's wrong here?,assistant,2,low-uptake,,
U012,to join is a to + verb and to + verb cannot come after that or think,user,2,mixed-uptake,Amplification,Constructive
U012,I will change it to 'I think that [joining] a gym and [training] is not a good choice.',assistant,2,mixed-uptake,,
U012,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,mixed-uptake,,
U012,How can I improve here?,assistant,2,mixed-uptake,,
U057,"It is correct sentence like ""~not only A but also B"".",user,2,low-uptake,Exemplification,Constructive
U057,What does it mean to be correct sentence like 'not only A but also B'?,assistant,2,low-uptake,,
U006,"often are -> are often, need bring -> need to bring",user,2,low-uptake,Reformulate,Active
U006,What does need bring mean?,assistant,2,low-uptake,,
U057,"In this sentence you asked, A is ""bring joy"", B is ""significantly affect our life on positive side""",user,2,low-uptake,Amplification,Constructive
U057,What does it mean that A is 'bring joy' and B is 'significantly affect our life on positive side'?,assistant,2,low-uptake,,
U006,you need to bring something,user,2,low-uptake,Amplification,Constructive
U006,What does need to bring mean?,assistant,2,low-uptake,,
U006,you want something but you don't have it. so you take it out,user,2,low-uptake,Amplification,Constructive
U006,What does you take it out mean?,assistant,2,low-uptake,,
U006,bring,user,2,low-uptake,Amplification,Constructive
U006,Okay. I will use 'need to bring' here.,assistant,2,low-uptake,,
U006,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U006,How do I fix this?,assistant,2,low-uptake,,
U057,"It is correct sentence like ""~not only A but also B"". And in this sentence you asked, A is ""bring joy"", B is ""significantly affect our life on positive side""",user,2,low-uptake,Amplification,Constructive
U057,Okay. I will change 'but they also' to 'but also' here.,assistant,2,low-uptake,,
U057,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U057,How can I improve here?,assistant,2,low-uptake,,
U006,uneasy -> uncomfortable,user,2,low-uptake,Reformulate,Active
U006,What does uncomfortable mean?,assistant,2,low-uptake,,
U006,not comfortable,user,2,low-uptake,Amplification,Constructive
U006,What does not comfortable mean?,assistant,2,low-uptake,,
U006,not good,user,2,low-uptake,Amplification,Constructive
U006,What does make us tired mean?,assistant,2,low-uptake,,
U006,make us hard,user,2,low-uptake,Amplification,Constructive
U006,Okay. I will change 'make us tired' to 'make us hard.',assistant,2,low-uptake,,
U006,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U036,deleate behavior,user,2,high-uptake,Reformulate,Active
U036,Okay. I will delete 'behavior' here.,assistant,2,high-uptake,,
U036,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,high-uptake,,
U036,What's wrong here?,assistant,2,high-uptake,,
U036,deleate much of,user,2,high-uptake,Reformulate,Active
U036,Okay. I will delete 'much of' here.,assistant,2,high-uptake,,
U036,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,high-uptake,,
U036,How can I improve here?,assistant,2,high-uptake,,
U036,change Imake to I make,user,2,high-uptake,Reformulate,Active
U036,Okay. I will change 'Imake' to 'I make' here.,assistant,2,high-uptake,,
U057,with their pet->with their friend,user,2,low-uptake,Reformulate,Active
U036,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,high-uptake,,
U057,Why should it be 'friend' instead of 'pet'?,assistant,2,low-uptake,,
U057,"In this sentence you asked, improving their social skills is related with communicating with their friend, not their pet",user,2,low-uptake,Amplification,Constructive
U057,What does it mean to communicate with a friend for social skills?,assistant,2,low-uptake,,
U057,"In this sentence you asked, communicating with their pet is not related with social skills.",user,2,low-uptake,Amplification,Constructive
U057,What does it mean that communicating with a pet is not related with social skills?,assistant,2,low-uptake,,
U057,"help->helps, improve->improving",user,2,low-uptake,Reformulate,Active
U057,Okay. I will change 'help' to 'helps' and 'improve' to 'improving' here.,assistant,2,low-uptake,,
U057,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U057,How do I fix this?,assistant,2,low-uptake,,
U057,", but these->, these",user,2,low-uptake,Reformulate,Active
U057,Why is it just 'these'?,assistant,2,low-uptake,,
U057,"In the sentence you asked, there are 'Though' as transition. So you don't have to use but after ','.",user,2,low-uptake,Amplification,Constructive
U057,What does it mean to use 'Though' as transition?,assistant,2,low-uptake,,
U057,"In the sentence you asked, Though is used as transition.",user,2,low-uptake,Amplification,Constructive
U057,What does it mean to use 'Though' as transition?,assistant,2,low-uptake,,
U057,"In the sentence you asked, Though is used as transition in this sentence.",user,2,low-uptake,Amplification,Constructive
U057,Okay. I will change the sentence to remove 'but'.,assistant,2,low-uptake,,
U057,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U057,What's wrong here?,assistant,2,low-uptake,,
U057,How can I improve here?,assistant,3,low-uptake,,
U040,How can I improve here?,assistant,3,mixed-uptake,,
U006,What's wrong here?,assistant,3,low-uptake,,
U011,How can I improve here?,assistant,3,mixed-uptake,,
U016,What's wrong here?,assistant,3,high-uptake,,
U012,Can you give me feedback on this part?,assistant,3,mixed-uptake,,
U056,What's wrong here?,assistant,3,low-uptake,,
U006,give -> gives,user,3,low-uptake,Reformulate,Active
U042,How can I improve here?,assistant,3,mixed-uptake,,
U006,Why is it give and not gives?,assistant,3,low-uptake,,
U006,it in single,user,3,low-uptake,Amplification,Constructive
U036,How do I fix this?,assistant,3,high-uptake,,
U006,What does it mean to be in single?,assistant,3,low-uptake,,
U006,it is single,user,3,low-uptake,Amplification,Constructive
U006,What does it mean to be in single?,assistant,3,low-uptake,,
U056,plans → plan,user,3,low-uptake,Reformulate,Active
U056,Why change plans to plan?,assistant,3,low-uptake,,
